match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
536,1,Rajasthan Royals,Kings XI Punjab,1,1,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,1,2,SR Watson,AM Rahane,Sandeep Sharma,0,0,0,1,0,0,0,1,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,1,3,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,0,0,0,2,0,2,,,
536,1,Rajasthan Royals,Kings XI Punjab,1,4,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,1,5,SR Watson,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,1,6,SR Watson,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,2,1,SR Watson,AM Rahane,Anureet Singh,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,2,2,SR Watson,AM Rahane,Anureet Singh,0,0,0,0,0,0,4,0,4,,,
536,1,Rajasthan Royals,Kings XI Punjab,2,3,SR Watson,AM Rahane,Anureet Singh,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,2,4,SR Watson,AM Rahane,Anureet Singh,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,2,5,SR Watson,AM Rahane,Anureet Singh,0,0,0,0,0,0,3,0,3,,,
536,1,Rajasthan Royals,Kings XI Punjab,2,6,AM Rahane,SR Watson,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,3,1,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,3,2,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,0,0,0,2,0,2,,,
536,1,Rajasthan Royals,Kings XI Punjab,3,3,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,0,0,0,4,0,4,,,
536,1,Rajasthan Royals,Kings XI Punjab,3,4,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,3,5,SR Watson,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,3,6,SR Watson,AM Rahane,Sandeep Sharma,0,1,0,0,0,0,0,1,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,3,7,SR Watson,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,4,1,AM Rahane,SR Watson,MG Johnson,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,4,2,AM Rahane,SR Watson,MG Johnson,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,4,3,AM Rahane,SR Watson,MG Johnson,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,4,4,AM Rahane,SR Watson,MG Johnson,0,0,0,0,0,0,4,0,4,,,
536,1,Rajasthan Royals,Kings XI Punjab,4,5,AM Rahane,SR Watson,MG Johnson,0,0,0,0,0,0,4,0,4,,,
536,1,Rajasthan Royals,Kings XI Punjab,4,6,AM Rahane,SR Watson,MG Johnson,0,0,0,0,0,0,1,0,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,5,1,AM Rahane,SR Watson,Sandeep Sharma,0,0,0,1,0,0,0,1,1,,,
536,1,Rajasthan Royals,Kings XI Punjab,5,2,SR Watson,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,5,3,SR Watson,AM Rahane,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
536,1,Rajasthan Royals,Kings XI Punjab,5,4,SR Watson,AM Rahane,Sandeep Sharma,0,1,0,0,0,0,0,1,1,,,
