match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
320,1,Royal Challengers Bangalore,Chennai Super Kings,1,1,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,1,2,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,4,0,4,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,1,3,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,1,0,1,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,1,4,CH Gayle,MA Agarwal,R Ashwin,0,0,0,0,0,0,2,0,2,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,1,5,CH Gayle,MA Agarwal,R Ashwin,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,1,6,CH Gayle,MA Agarwal,R Ashwin,0,0,0,0,0,0,2,0,2,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,2,1,MA Agarwal,CH Gayle,DE Bollinger,0,1,0,0,0,0,0,1,1,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,2,2,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,2,3,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,2,4,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,4,0,4,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,2,5,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,2,6,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,1,0,1,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,2,7,CH Gayle,MA Agarwal,DE Bollinger,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,3,1,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,3,2,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,3,3,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,2,0,2,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,3,4,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,4,0,4,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,3,5,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,4,0,4,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,3,6,MA Agarwal,CH Gayle,R Ashwin,0,0,0,0,0,0,1,0,1,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,4,1,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,4,2,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,4,0,4,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,4,3,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,4,4,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,0,0,0,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,4,5,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,6,0,6,,,
320,1,Royal Challengers Bangalore,Chennai Super Kings,4,6,MA Agarwal,CH Gayle,DE Bollinger,0,0,0,0,0,0,1,0,1,,,
